start	end	length	classification	base_kind	non_padding_bytes	inbound_call_refs	raw_pointer_refs	create_apply	rejection_reason
0048A392	0048A393	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0048A394	0048A3A7	20	defined_data	defined_data	15	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0048A740	0048A7DF	160	defined_data	defined_data	120	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0048C4B9	0048C4BB	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0048C4BC	0048C55B	160	defined_data	defined_data	120	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004910A9	004910AD	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0049127C	00491282	7	unknown_nonpadding	raw	6	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00491512	00491513	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00491514	00491537	36	defined_data	defined_data	27	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00491E62	00491E63	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00491E64	00491E77	20	defined_data	defined_data	15	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00493FDD	00493FDF	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00493FE0	0049407F	160	defined_data	defined_data	120	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00495859	0049585B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0049585C	00495883	40	defined_data	defined_data	30	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004958E0	004958E3	4	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00495900	00495903	4	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00495D30	00495D4F	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004967D4	0049685F	140	defined_data	defined_data	105	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00497696	004976BF	42	seh_funclet_cluster	raw	34	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
004989B4	00498A07	84	defined_data	defined_data	63	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00499410	004994E9	218	defined_data	defined_data	186	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0049A33E	0049A33F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0049A340	0049A366	39	defined_data	defined_data	26	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0049A368	0049A38E	39	defined_data	defined_data	26	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004A7922	004A7923	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004A7C36	004A7C40	11	unknown_nonpadding	raw	10	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004A8CD4	004A8CF2	31	defined_data	defined_data	25	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004A8ECA	004A8ECB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004A8ECC	004A8EDB	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004A9F1E	004A9F1F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004A9F20	004A9F2F	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004AA16E	004AA16F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004AA170	004AA17F	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004AA3BE	004AA3BF	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004AA3C0	004AA3CF	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004AA60E	004AA60F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004AA610	004AA61F	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004AA84C	004AA85B	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004AAA79	004AAA7B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004AAA7C	004AAA8B	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004AACA9	004AACAB	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004AACAC	004AACBB	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004AAEDC	004AAEEB	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004AB1D8	004AB1F7	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004AB3FE	004AB3FF	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004AB400	004AB413	20	defined_data	defined_data	15	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004ACC07	004ACC12	12	unknown_nonpadding	raw	9	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
004ACD10	004ACD16	7	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004AD530	004AD534	5	unknown_nonpadding	raw	5	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004AECE0	004AED11	50	defined_data	defined_data	43	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004AED12	004AED13	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004AED14	004AED23	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004AED24	004AED4D	42	unknown_nonpadding	raw	41	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004B0176	004B0177	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004B0178	004B01B5	62	defined_data	defined_data	52	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004B1524	004B1561	62	defined_data	defined_data	56	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004B2222	004B2223	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004B2224	004B22B8	149	defined_data	defined_data	142	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004B2599	004B25C3	43	seh_funclet_cluster	raw	35	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
004B3DE0	004B3E09	42	seh_funclet_cluster	raw	34	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
004B6161	004B6163	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004B6164	004B6198	53	defined_data	defined_data	47	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004B6F49	004B6F4B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004B6F4C	004B6F63	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004B73A2	004B73A3	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004B73A4	004B74BF	284	defined_data	defined_data	213	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004B7549	004B754B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004B754C	004B7667	284	defined_data	defined_data	213	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004B8072	004B8073	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004B8074	004B808F	28	defined_data	defined_data	21	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004B88A0	004B8951	178	defined_data	defined_data	145	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004B8952	004B8953	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004B8954	004B89B0	93	defined_data	defined_data	82	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004B8C38	004B8C53	28	defined_data	defined_data	21	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004B9EC1	004B9EC3	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004B9EC4	004B9F24	97	defined_data	defined_data	85	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004BD0D8	004BD1A1	202	defined_data	defined_data	163	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004BD1A2	004BD1A3	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004BD1A4	004BD1F0	77	defined_data	defined_data	70	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004BD1F1	004BD1F3	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004BD1F4	004BD295	162	defined_data	defined_data	134	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004BD296	004BD297	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004BD298	004BD2C4	45	defined_data	defined_data	27	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004BD2C5	004BD2C7	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004BD2C8	004BD382	187	defined_data	defined_data	160	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004BD384	004BD3C6	67	defined_data	defined_data	58	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004BD3C8	004BD3DF	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004BE986	004BE987	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004BE988	004BE9A3	28	defined_data	defined_data	21	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004C13DA	004C13DB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004C13DC	004C14AC	209	defined_data	defined_data	171	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004C14AD	004C14AF	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004C14B0	004C156D	190	defined_data	defined_data	155	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004C156E	004C156F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
