function_address	function	family	storage_local_parameter	conflicting_value_domains	machine_definitions	consumers	selected_fix	reason	status	pcode_anchor_verified	call_boundary_verified
004C84C0	FUN_004c84c0	local_lifetime	local_EAX_801/mg0	scalar(/int) -> scalar(/byte)	004C87E6:t4780 unsigned_scalar_role operand=0 target=	ANALYSIS	persistent High lifetime already carries the proposed domain	single undefined local lifetime; exact_type_votes=2; score=22; sources=[call_return, scalar_extension]	resolved	1	1
004C84C0	FUN_004c84c0	local_lifetime	uVar10/mg0	scalar(/int) -> scalar(/byte)	004C8720:t816 call_return operand=-1 target=004049B7	ANALYSIS; direct=004049B7; resolved=004406C0	persistent High lifetime already carries the proposed domain	single undefined local lifetime; exact_type_votes=2; score=22; sources=[call_return, scalar_extension]	resolved	1	1
004C84C0	FUN_004c84c0	local_lifetime	uVar10/mg0	scalar(/int) -> scalar(/byte)	004C8725:t4776 unsigned_scalar_role operand=0 target=	ANALYSIS	persistent High lifetime already carries the proposed domain	single undefined local lifetime; exact_type_votes=2; score=22; sources=[call_return, scalar_extension]	resolved	1	1
004C94B0	TLOBaseTy::procResult	local_lifetime	uVar2/mg0	scalar(/int) -> scalar(/byte)	004C9570:t269 call_return operand=-1 target=004049B7	ANALYSIS; direct=004049B7; resolved=004406C0	persistent High lifetime already carries the proposed domain	single undefined local lifetime; exact_type_votes=2; score=22; sources=[call_return, scalar_extension]	resolved	1	1
004C94B0	TLOBaseTy::procResult	local_lifetime	uVar2/mg0	scalar(/int) -> scalar(/byte)	004C9575:t507 unsigned_scalar_role operand=0 target=	ANALYSIS	persistent High lifetime already carries the proposed domain	single undefined local lifetime; exact_type_votes=2; score=22; sources=[call_return, scalar_extension]	resolved	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9903:t395 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C994E:t2486 call_argument operand=0 target=00404264	ANALYSIS; direct=00404264; resolved=004AC410	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C99AE:t521 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9A0E:t624 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9A59:t704 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9AA4:t784 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9AEF:t864 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9B5A:t966 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9B84:t1006 call_argument operand=0 target=004022AC	ANALYSIS; direct=004022AC; resolved=004ACD30	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9B8F:t1014 call_argument operand=0 target=004022AC	ANALYSIS; direct=004022AC; resolved=004ACD30	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9BC8:t1104 call_argument operand=0 target=00404264	ANALYSIS; direct=00404264; resolved=004AC410	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9C49:t1273 call_argument operand=0 target=0040461F	ANALYSIS; direct=0040461F; resolved=004ACF90	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9C52:t1280 call_argument operand=0 target=00404264	ANALYSIS; direct=00404264; resolved=004AC410	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9C65:t2351 call_argument operand=0 target=00405CA9	ANALYSIS; direct=00405CA9; resolved=004ACEF0	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9C82:t2375 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9CCB:t2441 call_argument operand=0 target=00401064	ANALYSIS; direct=00401064; resolved=004ABE40	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9CDD:t2457 call_argument operand=0 target=00405240	ANALYSIS; direct=00405240; resolved=004AC1A0	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9CE6:t2464 call_argument operand=0 target=00403AFD	ANALYSIS; direct=00403AFD; resolved=004ACF50	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9D20:t1326 call_argument operand=0 target=00401BAE	ANALYSIS; direct=00401BAE; resolved=004ACE60	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9D29:t1333 call_argument operand=0 target=00401BAE	ANALYSIS; direct=00401BAE; resolved=004ACE60	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9D32:t1340 call_argument operand=0 target=00401BAE	ANALYSIS; direct=00401BAE; resolved=004ACE60	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9D3B:t1347 call_argument operand=0 target=00401BAE	ANALYSIS; direct=00401BAE; resolved=004ACE60	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9D44:t1354 call_argument operand=0 target=00401BAE	ANALYSIS; direct=00401BAE; resolved=004ACE60	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9D4D:t1361 call_argument operand=0 target=00401BAE	ANALYSIS; direct=00401BAE; resolved=004ACE60	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9D56:t1368 call_argument operand=0 target=00401BAE	ANALYSIS; direct=00401BAE; resolved=004ACE60	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9D72:t1390 call_argument operand=0 target=0040116D	ANALYSIS; direct=0040116D; resolved=004ACE30	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9DA3:t2186 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004C9770	TLOBaseTy::LoadImages	local_lifetime	this_01/mg0	pointer(pointer:/undefined4) -> pointer(pointer:/STT3DSprC)	004C9DC7:t2234 call_argument operand=0 target=004022AC	ANALYSIS; direct=004022AC; resolved=004ACD30	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=44; score=176; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
